smiles,group
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=S)CCC4(C)C3CC(=O)C12C,valid
CCNC(C)Cc1cccc(C(F)(F)F)c1,valid
CC12CCCCCC(Cc3ccc(O)cc31)C2N,valid
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,valid
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,valid
CC[N+](C)(C)c1cccc(O)c1,valid
CCCCCCCCCCCCCC(=S)Nc1cc(C)c(O)c(C)c1C,valid
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,valid
O=C(O)CSCC(=O)NC1CCSC1=O,valid
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,valid
CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CC)CCC12,valid
CC12CCC3c4ccc(OC(=O)c5ccc(N(CCCl)CCCl)cc5)cc4CCC3C1CCC2OC(=O)c1ccc(N(CCCl)CCCl)cc1,valid
CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,valid
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,valid
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,valid
CC(C(=O)O)c1ccc2oc(-c3ccc(F)cc3)nc2c1,valid
NCC1(CC(=O)O)CCCCC1,valid
NC1C(O)OC(CO)C(O)C1O,valid
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,valid
Cc1ccc(C(C)C)cc2c(C)ccc1-2,valid
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,valid
NCCc1cnc[nH]1,valid
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,valid
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,valid
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)n1c(C(=O)O)cn(C)c1=O,valid
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,valid
O=c1c(-c2ccccc2)coc2ccccc12,valid
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,valid
N=C(N)NCCC[C@H](N)C(=O)O,valid
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,valid
C[N+](C)(C)CC(O)CC(=O)O,valid
CCC(C)C(C)(COC(N)=O)COC(N)=O,valid
CN(C)CCOC(=O)COc1ccc(Cl)cc1,valid
COC(=O)c1ccccc1O,valid
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,valid
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,valid
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,valid
CCCCN1CC(O)C(O)C(O)C1CO,valid
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,valid
COc1ccc2cc(CCC(C)=O)ccc2c1,valid
CCN(CC1CCC1)C1Cc2ccc(O)c3c2C2(C)C(O3)C(O)CCC12O,valid
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,valid
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,valid
NCC1CC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,valid
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,valid
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],valid
O=C(O)c1cc(=O)[nH]c(=O)[nH]1,valid
COc1ccc(C(=O)c2ccccc2)c(O)c1,valid
CC(=O)CC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2CC2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,valid
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,valid
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,valid
C1CNCCN1,valid
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,valid
CC(C)C1NC(N(C)S(C)(=O)=O)[N]C(C2CCC(F)CC2)C1C=CC(O)CC(O)CC(=O)O,valid
CCC(=O)O,valid
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,valid
CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,valid
CNCC(O)c1ccc(O)cc1,valid
Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,valid
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,valid
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12,valid
CCCCCCCCCC(=O)CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,valid
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)Cc3ccccc3)CCC12,valid
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,valid
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,valid
CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,valid
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,valid
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,valid
O=C1N(Cc2ccccc2)C2C[S]3CCCC3C2N1Cc1ccccc1,valid
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,valid
